Timestamp,Residents,Temperature,Humidity,Water_Price,Period_Consumption_Index,Guests,Temp_WaterPrice_Interaction,Guests_ApplianceUsage_Interaction,ApplianceUsage_Squared,Month_sin,Day_sin,Income_Level,Appliance_Usage,Week,is_null_amenities,Apartment_Type_2BHK,Apartment_Type_3BHK,Apartment_Type_Studio,Amenities_Garden,Water_Consumption_Prediction
2016-11-24 16:00:00,0.6734048425421238,-1.3660588919744319,0.08197097497090289,-0.5065829488957752,-0.5110887282275288,-0.6011032574627819,-1.120096401207991,-0.17990556015601056,1.846939497142439,-0.7069805751006853,-1.3917059333218147,3.0,1.0,3,1,1,0,0,1,141.77614
2016-11-25 00:00:00,-0.9127432618683462,0.8444999457367088,0.052948722610026755,0.08570616319156794,0.38680783184335676,1.4427208116274297,0.6437112908192167,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.3205644125389924,1.5,0.0,4,1,0,0,1,1,108.27213
2016-11-25 08:00:00,-0.11966920966311119,0.2189498348739002,0.8315456997397405,-0.9769301849651357,-0.19682493220271854,-0.6011032574627819,-0.5919626822991338,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.3205644125389924,3.0,0.0,4,0,0,0,0,0,143.67712
2016-11-25 16:00:00,-0.11966920966311119,0.283759080593921,1.2108365150767095,-0.6111045569111887,-0.8702473522558835,-0.6011032574627819,-0.28041356265014644,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.3205644125389924,3.0,0.0,4,0,0,0,0,1,98.72337
2016-11-26 00:00:00,-0.9127432618683462,0.7416504905723281,-1.270065678116813,-0.7156261649266018,-1.004931836266516,-0.6011032574627819,-0.12689850348318682,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.1955694268377028,3.0,0.0,5,0,0,0,0,0,109.61489
2016-11-26 08:00:00,-0.11966920966311119,-1.4703172437849001,0.7124543883278693,-0.4369018768854994,0.9255457678858887,-0.6011032574627819,-1.1516857485650145,-0.17990556015601056,1.846939497142439,-0.7069805751006853,-1.1955694268377028,2.0,1.0,5,0,0,0,0,1,127.39977
2016-11-26 16:00:00,-0.11966920966311119,-0.6489304991159421,0.021924935603573354,1.4096465313868052,-1.2294059762842378,-0.6011032574627819,0.36056420359005503,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.1955694268377028,4.0,0.0,5,1,0,0,0,0,94.25915
2016-11-27 00:00:00,-0.9127432618683462,1.0910568588020049,0.854563348163884,0.03344535918386117,0.07254403581854643,1.4427208116274297,0.7640269719673832,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.0218382856188442,2.0,0.0,6,1,0,0,0,1,103.52199
2016-11-27 08:00:00,-0.11966920966311119,0.3598394994826409,-1.7904646859670066,-0.6111045569111887,-0.7804576962487948,-0.6011032574627819,-0.2397425508145315,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.0218382856188442,3.0,0.0,6,0,0,0,0,0,142.31282
2016-11-27 16:00:00,-0.11966920966311119,-1.4505926907396762,-1.5022436970038227,-0.6459450929163262,0.4317026598469011,-0.6011032574627819,-1.2209989329869566,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-1.0218382856188442,3.0,0.0,6,0,0,0,0,0,163.7325
2016-11-28 00:00:00,-0.11966920966311119,-0.5052230412150267,1.0066799812277865,-1.0291909889728426,-0.33150941621335156,-0.6011032574627819,-0.9513215260060907,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.8064835622164587,2.0,0.0,0,1,0,0,0,1,82.93497
2016-11-28 08:00:00,-0.11966920966311119,0.19358969524432695,2.370725842188968,-1.081451792980549,1.2847043919142425,-0.6011032574627819,-0.6819824983507488,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.8064835622164587,3.0,0.0,0,0,0,0,0,0,154.61885
2016-11-28 16:00:00,-0.9127432618683462,0.5035469573835563,0.029931074185883866,-0.4194816088829305,0.38680783184335676,-0.6011032574627819,-0.0057477894833231555,-0.17990556015601056,1.846939497142439,-0.7069805751006853,-0.8064835622164587,3.0,1.0,0,1,0,0,0,1,124.16226
2016-11-29 00:00:00,-1.705817314073581,0.1541405891538794,-0.07114642541578826,-1.06403152497798,-1.3640904602948707,-0.6011032574627819,-0.686010303870701,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.5583219043097453,2.0,0.0,1,1,0,0,1,1,42.851902
2016-11-29 08:00:00,-0.11966920966311119,-1.3477432355752959,0.35317891944667723,0.590893935266066,-0.01724562018854223,1.4427208116274297,-0.6615160068875773,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.5583219043097453,4.0,0.0,1,0,0,1,0,1,179.32079
2016-11-29 16:00:00,0.6734048425421238,-0.5615789070585228,1.4139922816028432,0.5560533992609281,-3.249673236443731,1.4427208116274297,-0.05143991389123659,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.5583219043097453,4.0,0.0,1,0,0,1,0,0,172.8631
2016-11-30 00:00:00,-1.705817314073581,1.3714272913733991,0.076967138356959,-0.7678869689343086,1.374494047921331,-0.6011032574627819,0.14217855308142618,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.2875130793311633,2.0,0.0,2,1,0,0,1,1,81.931595
2016-11-30 08:00:00,-0.9127432618683462,-0.16286115621578703,0.6834321359669931,-0.9420896489599979,-1.0947214922736046,-0.6011032574627819,-0.741597294684676,-0.17990556015601056,-0.541436252539505,-0.7069805751006853,-0.2875130793311633,3.0,0.0,2,0,0,0,0,0,89.84465
2016-11-30 16:00:00,-0.11966920966311119,0.568356203103577,1.1287735946080242,-0.12333705283925916,0.7908612838752557,-0.6011032574627819,0.27882922328273196,-0.17990556015601056,1.846939497142439,-0.7069805751006853,-0.2875130793311633,3.0,1.0,2,1,0,0,0,1,138.9974
2016-12-01 00:00:00,1.4664788947473588,0.696565797897531,0.2981367166932916,0.5734736672634975,1.1949147359071537,-0.6011032574627819,0.9627156710918554,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.2772250145431268,4.0,0.0,3,0,0,1,0,0,308.00278
2016-12-01 08:00:00,-1.705817314073581,-1.5731666989492807,1.2248472575957532,-0.001395176821276682,1.1500199079036093,1.4427208116274297,-1.0545599666773862,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.2772250145431268,2.0,0.0,3,1,0,0,1,1,71.79566
2016-12-01 16:00:00,0.6734048425421238,1.0065230600367603,0.07596637103417035,0.48637232725065244,2.250663775484891,-0.6011032574627819,1.1288762931175262,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.2772250145431268,4.0,0.0,3,0,0,0,0,0,196.41605
2016-12-02 00:00:00,1.4664788947473588,-0.8616738926751407,0.3261582017313791,-1.273074741008807,-1.4538801163019592,1.4427208116274297,-1.2347305843259808,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.5480338395217101,3.0,0.0,4,1,1,0,0,1,139.93442
2016-12-02 08:00:00,0.6734048425421238,-0.2896618543636534,-2.0606718631199925,2.0716167154844234,-0.15193010419917422,-0.6011032574627819,1.1402556623710502,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.5480338395217101,5.0,0.0,4,1,0,1,0,0,213.09453
2016-12-02 16:00:00,-0.11966920966311119,-0.05719390775923155,2.2326199516441094,-0.541423484900913,1.374494047921331,1.4427208116274297,-0.41421529723977896,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.5480338395217101,3.0,0.0,4,0,0,0,0,0,184.33401
2016-12-03 00:00:00,0.6734048425421238,0.6895213146670939,1.3839692619191768,1.688370819427908,1.0602302518965208,-0.6011032574627819,1.91765487410817,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.7961954974284234,4.0,0.0,5,0,1,0,0,0,211.2276
2016-12-03 08:00:00,1.4664788947473588,-1.237849297180478,0.5102993891245243,0.10312643119413686,1.2847043919142425,-0.6011032574627819,-0.7845878422194504,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,0.7961954974284234,5.0,1.0,5,1,0,0,0,0,285.84756
2016-12-03 16:00:00,-0.9127432618683462,-0.5545344238280857,0.015920331666840117,-0.9595099169625668,1.0602302518965208,-0.6011032574627819,-0.9323395373903808,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.7961954974284234,2.0,0.0,5,1,0,0,0,1,99.14544
2016-12-04 00:00:00,-0.9127432618683462,-0.613708082963757,0.015920331666840117,-0.6633653609188951,0.970440595889433,-0.6011032574627819,-0.7900619464694667,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.0115502208308091,2.0,0.0,6,0,0,0,1,1,93.466736
2016-12-04 08:00:00,-1.705817314073581,-0.06564728763575581,1.4590268111283395,-0.6982058969240329,1.0153354238929764,-0.6011032574627819,-0.5276160331389214,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,1.0115502208308091,2.0,1.0,6,0,0,0,1,1,76.37619
2016-12-04 16:00:00,1.4664788947473588,-0.5925746332724461,-1.6303419143207936,0.8696182233071688,-1.274300804287782,-0.6011032574627819,0.10470577164512242,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.0115502208308091,4.0,0.0,6,0,0,1,0,0,203.9025
2016-12-05 00:00:00,-0.11966920966311119,-1.7661855394632553,0.00791419308452961,-0.7156261649266018,-2.7746374047207243,-0.6011032574627819,-1.409246992599683,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.1852813620496678,3.0,0.0,0,0,0,0,0,0,114.49391
2016-12-05 08:00:00,1.4664788947473588,1.1460038279994134,-0.896779466716577,-0.2626991968598102,0.1623336918256351,1.4427208116274297,0.5160658768617066,3.614712657823873,1.846939497142439,-0.0006457781273597491,1.1852813620496678,1.5,1.0,0,1,0,1,0,0,359.71686
2016-12-05 16:00:00,-1.705817314073581,-1.3012496462544114,1.0016761446138427,-1.06403152497798,0.4317026598469011,-0.6011032574627819,-1.317447956223536,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.1852813620496678,2.0,0.0,0,0,0,0,1,1,60.665947
2016-12-06 00:00:00,-0.11966920966311119,0.8585889121975826,1.0176884217784636,-1.0291909889728426,-0.7355628682452505,1.4427208116274297,-0.3490499884210398,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3102763477509574,3.0,0.0,1,0,0,0,0,0,146.1914
2016-12-06 08:00:00,-0.11966920966311119,1.6461621373604427,-2.55204861860931,0.9218790273148753,1.105125079900065,1.4427208116274297,2.094780077827044,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3102763477509574,5.0,0.0,1,0,0,1,0,0,376.8891
2016-12-06 16:00:00,-0.9127432618683462,0.49227578421485724,0.9266185954046801,-0.7156261649266018,-0.6457732122381619,1.4427208116274297,-0.25441293189533265,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3102763477509574,3.0,0.0,1,1,0,0,0,1,99.207535
2016-12-07 00:00:00,-0.9127432618683462,1.1896796240281233,0.37419503322524283,-0.5936842889086198,0.07254403581854643,-2.6449273265529936,0.2208189998795177,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3814178685337795,2.0,0.0,2,0,0,0,1,1,81.58727
2016-12-07 08:00:00,0.6734048425421238,-0.016335905022696887,-0.4964725376010431,0.677995275278911,-0.6008783842346175,-0.6011032574627819,0.4674702395315513,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3814178685337795,4.0,0.0,2,0,0,1,0,1,170.80284
2016-12-07 16:00:00,1.4664788947473588,-1.0096080405143182,0.005912658438951627,2.0716167154844234,0.6112819718610784,-0.6011032574627819,0.32589669591697007,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3814178685337795,4.0,0.0,2,0,1,0,0,0,236.63887
2016-12-08 00:00:00,-0.11966920966311119,-1.4604549672622882,-0.5855408293292494,1.8625734994535963,-0.9600370082629721,-0.6011032574627819,-0.2642368477976555,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3957933821785118,4.0,0.0,3,0,1,0,0,0,132.04138
2016-12-08 08:00:00,-0.11966920966311119,1.0952835487402668,0.13000780646476737,-1.273074741008807,1.5540733599355083,1.4427208116274297,-0.4766517405300951,3.614712657823873,1.846939497142439,-0.0006457781273597491,1.3957933821785118,3.0,1.0,3,0,1,0,0,1,224.99474
2016-12-08 16:00:00,-0.9127432618683462,-1.1631777749378456,-0.303324444302798,-0.9943504529677046,0.34191300383981243,-0.6011032574627819,-1.2262165238773013,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.3957933821785118,3.0,0.0,3,0,0,0,0,0,115.76621
2016-12-09 00:00:00,-0.11966920966311119,-0.9039407920577625,1.790280794971444,1.0612411713354266,-0.8702473522558835,-0.6011032574627819,-0.06707085563804306,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.352814353467488,4.0,0.0,4,0,1,0,0,0,122.050285
2016-12-09 08:00:00,-0.9127432618683462,0.36547508606699036,0.1880523111865196,-0.90724911295486,0.20722851982917942,-0.6011032574627819,-0.4705390817464279,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.352814353467488,2.0,0.0,4,1,0,0,1,1,80.90194
2016-12-09 16:00:00,-0.11966920966311119,0.8670422920741073,0.30013825133886884,1.16576277935084,0.027649207815002103,-0.6011032574627819,1.632433849077407,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.352814353467488,1.5,0.0,4,0,0,0,0,0,177.43747
2016-12-10 00:00:00,0.6734048425421238,-0.9800212109464825,2.6459368559558976,-0.03623571282641453,-0.5110887282275288,-0.6011032574627819,-0.6741397388220614,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.2542403488859584,3.0,0.0,5,1,1,0,0,1,104.11407
2016-12-10 08:00:00,-1.705817314073581,-0.14736329310882565,0.2991374840160802,-1.081451792980549,1.2847043919142425,-0.6011032574627819,-0.8285880699997415,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,1.2542403488859584,2.0,-1.0,5,0,0,0,1,0,93.477715
2016-12-10 16:00:00,-0.11966920966311119,-1.182902327983069,0.037937212768194374,-1.2382342050036692,-0.33150941621335156,1.4427208116274297,-1.3436559807585098,3.614712657823873,1.846939497142439,-0.0006457781273597491,1.2542403488859584,2.0,1.0,5,1,0,0,0,1,127.96153
2016-12-11 00:00:00,-0.9127432618683462,-0.005064731853997375,-0.7756866206591286,-0.38464107287779264,1.0602302518965208,-0.6011032574627819,-0.2746774873094015,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.1041069997634454,3.0,0.0,6,1,0,0,0,1,116.39803
2016-12-11 08:00:00,-0.9127432618683462,0.8670422920741073,-0.20625001399228113,-0.5588437529034819,-1.004931836266516,-0.6011032574627819,0.07848683164803527,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,1.1041069997634454,2.0,0.0,6,0,0,0,1,0,83.02982
2016-12-11 16:00:00,0.6734048425421238,-0.5094497311532891,-1.9265690418662889,0.8696182233071688,-1.2831778086111605,-0.6011032574627819,0.17651313916004296,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,1.1041069997634454,5.0,1.0,6,0,0,0,0,0,229.61217
2016-12-12 00:00:00,-0.11966920966311119,-0.6348415326550678,0.1340108757559226,0.03344535918386117,-0.4212990722204402,-0.6011032574627819,-0.4059741233439414,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.9085607830529429,3.0,0.0,0,0,0,0,0,1,102.765114
2016-12-12 08:00:00,0.6734048425421238,-1.5168108331057846,0.00791419308452961,2.0193559114767172,0.970440595889433,1.4427208116274297,-0.2672058534925793,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.9085607830529429,4.0,0.0,0,1,1,0,0,1,179.7483
2016-12-12 16:00:00,0.6734048425421238,-1.6689716708832243,-0.3283436273725189,0.39927098723780824,-0.7355628682452505,-0.6011032574627819,-0.9836967866352999,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.9085607830529429,4.0,0.0,0,1,0,0,0,0,121.6763
2016-12-13 00:00:00,-0.9127432618683462,-1.292796266377887,2.017454977244509,-0.07107624883155238,0.027649207815002103,-0.6011032574627819,-0.8959855908207307,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,0.6756073838422847,2.0,1.0,1,0,0,0,1,1,71.43404
2016-12-13 08:00:00,-0.9127432618683462,0.6120319991322865,0.9456331745376677,-0.541423484900913,-3.249673236443731,1.4427208116274297,-0.04609133745552774,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.6756073838422847,2.0,0.0,1,1,0,0,1,1,80.40372
2016-12-13 16:00:00,-0.9127432618683462,-0.23753267845841922,-0.5104832801200868,-0.2801194648623791,-0.8253525242523392,-0.6011032574627819,-0.3421514163651861,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.6756073838422847,2.0,0.0,1,0,0,0,0,1,75.22228
2016-12-14 00:00:00,-0.11966920966311119,-0.748962160988148,1.0667260205951168,1.6361100154202008,-0.28661458820980723,-0.6011032574627819,0.38481290267562096,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.41478394166601734,4.0,0.0,2,0,1,0,0,0,143.40398
2016-12-14 08:00:00,-0.11966920966311119,-0.07973625409663007,0.7785050316319321,1.3051249233713915,1.1500199079036093,-0.6011032574627819,0.8484416982236174,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.41478394166601734,5.0,0.0,2,0,0,1,0,0,232.15663
2016-12-14 16:00:00,-0.11966920966311119,-0.07832735745054245,2.403751163841001,0.10312643119413686,0.07254403581854643,1.4427208116274297,0.019428723881906727,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.41478394166601734,3.0,0.0,2,0,0,0,0,0,148.96951
2016-12-15 00:00:00,-0.11966920966311119,0.7557394570332019,-0.6726075864118786,-0.018815444823845607,1.2847043919142425,-0.6011032574627819,0.4909166521517606,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,0.1367685988922907,4.0,1.0,3,1,0,1,0,0,228.47603
2016-12-15 08:00:00,-0.11966920966311119,-1.2913873697317995,-0.10417174706782036,-1.0117707209702735,-1.004931836266516,1.4427208116274297,-1.2911635234537668,3.614712657823873,1.846939497142439,-0.0006457781273597491,0.1367685988922907,2.0,1.0,3,1,0,0,0,1,111.55628
2016-12-15 16:00:00,-0.9127432618683462,-0.9236653451029863,-1.5072475336177664,-0.4194816088829305,1.4642837039284198,1.4427208116274297,-0.8295213420104621,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,0.1367685988922907,2.0,0.0,3,0,0,0,1,1,127.03568
2016-12-16 00:00:00,-0.9127432618683462,1.7081535897882882,1.6892032953697727,-0.7678869689343086,1.2847043919142425,-0.6011032574627819,0.31044585929503965,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.14705666368032472,3.0,0.0,4,1,0,0,0,1,107.42403
2016-12-16 08:00:00,-1.705817314073581,-1.218124744135254,0.5353185721942452,0.06828589518899902,0.11743886382209076,-0.6011032574627819,-0.7861487533017082,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,-0.14705666368032472,2.0,1.0,4,1,0,0,1,1,63.772793
2016-12-16 16:00:00,1.4664788947473588,1.0952835487402668,1.0096822831961532,1.444487067391943,-3.249673236443731,1.4427208116274297,2.109919823778735,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.14705666368032472,4.0,0.0,4,0,0,1,0,1,198.43246
2016-12-17 00:00:00,1.4664788947473588,-1.3787389617892185,1.2218449556273867,-1.2382342050036692,0.8806509398823443,-0.6011032574627819,-1.42103569168247,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.42507200645405246,3.0,0.0,5,0,1,0,0,1,182.80476
2016-12-17 08:00:00,-0.11966920966311119,0.6458455186383845,-0.5345016958670191,-0.6459450929163262,-1.408985288298415,-0.6011032574627819,-0.11652881447517949,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.42507200645405246,3.0,0.0,5,0,1,0,0,0,123.67757
2016-12-17 16:00:00,-0.11966920966311119,-0.3164308906393143,-0.8017065710516382,-0.3498005368726548,1.4642837039284198,-0.6011032574627819,-0.4345835495439274,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.42507200645405246,4.0,0.0,5,0,0,1,0,0,242.31105
2016-12-18 00:00:00,0.6734048425421238,1.2728045261472802,0.6764267647074713,0.8521979553046003,-0.46619390022398455,1.4427208116274297,1.6988435205771075,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.6858954486303194,4.0,0.0,6,0,0,0,0,0,230.08276
2016-12-18 08:00:00,-0.9127432618683462,0.9403049176706524,2.261642204004986,-0.2801194648623791,1.2847043919142425,1.4427208116274297,0.37418670030794265,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.6858954486303194,3.0,0.0,6,0,0,0,0,0,170.38092
2016-12-18 16:00:00,1.4664788947473588,0.3767462592356899,-0.9738385505713176,1.4096465313868052,-1.1845111482806934,-0.6011032574627819,1.3697641687735314,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.6858954486303194,5.0,0.0,6,0,0,0,0,0,235.49278
2016-12-19 00:00:00,-0.9127432618683462,1.2009507971968223,-0.33134592934088547,-1.06403152497798,1.0153354238929764,1.4427208116274297,-0.23183975624421854,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.9188488478409775,3.0,0.0,0,0,0,0,0,0,194.523
2016-12-19 08:00:00,-0.11966920966311119,-0.3713778598367232,-0.2913152364293322,1.9496748394664414,0.20722851982917942,-0.6011032574627819,0.9715299067486612,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.9188488478409775,4.0,0.0,0,0,0,1,0,0,187.03548
2016-12-19 16:00:00,1.4664788947473588,1.2333554200568326,-0.33634976595483007,0.677995275278911,1.509178531931964,-0.6011032574627819,1.493763818385068,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-0.9188488478409775,5.0,0.0,0,0,0,0,0,0,368.3827
2016-12-20 00:00:00,-0.11966920966311119,0.0033886480225268833,0.7704988930496216,0.03344535918386117,-0.28661458820980723,-0.6011032574627819,0.02668750618751144,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.1143950645514802,4.0,0.0,1,1,1,0,0,0,118.21046
2016-12-20 08:00:00,-3.291965418484051,-1.5111752465214348,0.015920331666840117,0.8173574192994624,-1.139616320277149,1.4427208116274297,-0.7082778465826319,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.1143950645514802,4.0,0.0,1,0,0,0,0,0,169.24481
2016-12-20 16:00:00,-0.9127432618683462,-0.9025318954116753,0.29513441472492496,-1.1162923289856868,1.4193888759248754,-0.6011032574627819,-1.1709842855820214,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,-1.1143950645514802,2.0,1.0,1,1,0,0,0,1,119.637405
2016-12-21 00:00:00,-0.11966920966311119,1.292529079192504,1.005679213904998,-0.7678869689343086,-1.274300804287782,-0.6011032574627819,0.1027519039267719,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.2645284136739936,3.0,0.0,2,0,0,0,0,1,91.4415
2016-12-21 08:00:00,0.6734048425421238,-0.3586977900219366,2.1735746795995676,1.5315884074047872,1.4193888759248754,-0.6011032574627819,0.7227719829086849,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.2645284136739936,4.0,0.0,2,0,0,0,0,0,203.70053
2016-12-21 16:00:00,1.4664788947473588,-0.658792775638554,0.67742753203026,-0.9769301849651357,0.5663871438575341,-0.6011032574627819,-0.9897821567636832,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.2645284136739936,3.0,0.0,2,0,1,0,0,1,182.19727
2016-12-22 00:00:00,-0.9127432618683462,-0.7390998844655362,-0.8297280560897257,-0.10591678483669023,-1.4987749443055036,1.4427208116274297,-0.55244870944757,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3631024182555227,3.0,0.0,3,1,0,0,0,1,81.029724
2016-12-22 08:00:00,1.4664788947473588,-0.6277970494246312,0.7704988930496216,-0.36722080487522374,-1.408985288298415,-0.6011032574627819,-0.6290315916372308,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3631024182555227,3.0,0.0,3,1,1,0,0,1,118.38587
2016-12-22 16:00:00,-0.11966920966311119,-1.6210691849162526,0.2781213702375146,-0.31496000086751696,-0.9151421802594278,1.4427208116274297,-1.195707807269533,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3631024182555227,2.0,0.0,3,1,0,0,0,1,92.599815
2016-12-23 00:00:00,1.4664788947473588,1.5419037855499744,-0.4424311021704461,1.4096465313868052,3.2151819960666477,-2.6449273265529936,2.516204239112452,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.4060814469665468,5.0,0.0,4,0,0,0,0,0,359.6897
2016-12-23 08:00:00,-0.9127432618683462,0.5641295131653147,1.178811960747466,-0.12333705283925916,1.5540733599355083,-0.6011032574627819,0.2761112732164225,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,-1.4060814469665468,3.0,1.0,4,0,0,0,0,0,164.335
2016-12-23 16:00:00,-0.9127432618683462,0.00902423460687689,1.043708372170974,0.0508656271864301,0.1623336918256351,-0.6011032574627819,0.042880594233173086,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,-1.4060814469665468,3.0,1.0,4,1,0,0,0,1,97.73447
2016-12-24 00:00:00,-0.11966920966311119,1.3080269422994655,-0.4944710029554658,-2.806058325234871,-1.3191956322913263,-0.6011032574627819,-1.9258539835164818,-0.17990556015601056,1.846939497142439,-0.0006457781273597491,-1.3917059333218147,2.0,1.0,5,0,0,0,0,0,131.93044
2016-12-24 08:00:00,0.6734048425421238,-1.5478065593197075,-0.7586735761717183,-0.10591678483669023,-1.4987749443055036,-0.6011032574627819,-1.0756158930946975,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3917059333218147,3.0,0.0,5,1,0,0,0,1,100.63666
2016-12-24 16:00:00,0.6734048425421238,-1.4928595901222985,0.203063821028352,0.8521979553046003,-1.004931836266516,1.4427208116274297,-0.6795592657615092,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3917059333218147,4.0,0.0,5,0,0,1,0,0,186.86858
2016-12-25 00:00:00,-0.11966920966311119,1.3629739114968744,-0.2002454100555486,1.4619073353945116,-3.249673236443731,1.4427208116274297,2.393001418235214,-3.974523778135894,1.846939497142439,-0.0006457781273597491,-1.3205644125389924,4.0,-1.0,6,0,1,0,0,0,186.24463
2016-12-25 08:00:00,-0.11966920966311119,0.395061915634826,-0.5335009285442305,-0.9246693809574289,0.9255457678858887,1.4427208116274297,-0.4705390817464279,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.3205644125389924,3.0,0.0,6,0,0,0,0,1,180.79204
2016-12-25 16:00:00,0.6734048425421238,-0.005064731853997375,-0.5154871167340315,-0.1407573208418281,0.5214923158539897,1.4427208116274297,-0.10222410137518714,3.614712657823873,1.846939497142439,-0.0006457781273597491,-1.3205644125389924,4.0,1.0,6,0,0,1,0,0,332.3951
2016-12-26 00:00:00,1.4664788947473588,-1.691514017220623,0.1540262222116996,1.688370819427908,-0.10703527619563089,-0.6011032574627819,-0.5727078071305817,-0.17990556015601056,-0.541436252539505,-0.0006457781273597491,-1.1955694268377028,5.0,0.0,0,0,0,0,0,0,232.85657
2016-12-26 08:00:00,-0.11966920966311119,-1.6168424949779903,1.7562547059966234,-0.9943504529677046,-1.4538801163019592,1.4427208116274297,-1.4300736943126064,3.614712657823873,1.846939497142439,-0.0006457781273597491,-1.1955694268377028,3.0,1.0,0,1,0,0,0,1,92.94892
